id,verifiable,label,claim,evidence
55174,VERIFIABLE,REFUTES,"Hugh Jackman has a public feud with Christopher Nolan, preventing any collaboration between the two.","[[[71526, 82495, 'Hugh_Jackman', 2], [71526, 82495, 'The_Prestige_-LRB-film-RRB-', 0]]]"
2290,VERIFIABLE,SUPPORTS,Cate Blanchett was nominated for an Academy Award.,"[[[11153, 14037, 'Cate_Blanchett', 1]], [[11153, 14038, 'Cate_Blanchett', 2]], [[11153, 14039, 'Cate_Blanchett', 3]], [[11153, 14040, 'Cate_Blanchett', 4]], [[11153, 14041, 'Cate_Blanchett', 7]], [[11153, 14042, 'Cate_Blanchett', 8]], [[11153, 14043, 'Cate_Blanchett', 9]], [[11157, 14047, 'Cate_Blanchett', 2]], [[11157, 14048, 'Cate_Blanchett', 4]], [[11157, 14049, 'Cate_Blanchett', 3], [11157, 14049, 'Academy_Award_for_Best_Supporting_Actress', 0]], [[11157, 14050, 'Cate_Blanchett', 7]], [[11157, 14051, 'Cate_Blanchett', 9], [11157, 14051, 'Academy_Awards', 0]], [[11164, 14059, 'Cate_Blanchett', 1]], [[11164, 14060, 'Cate_Blanchett', 2]], [[11164, 14061, 'Cate_Blanchett', 3]], [[11164, 14062, 'Cate_Blanchett', 4]], [[11164, 14063, 'Cate_Blanchett', 7]], [[11164, 14064, 'Cate_Blanchett', 8]], [[11164, 14065, 'Cate_Blanchett', 9]], [[15427, 19236, 'Cate_Blanchett', 2]], [[15427, 19237, 'Cate_Blanchett', 7]], [[15427, 19238, 'Cate_Blanchett', 9]], [[16212, 20077, 'Cate_Blanchett', 1]], [[16212, 20078, 'Cate_Blanchett', 2]], [[16212, 20079, 'Cate_Blanchett', 3]], [[16212, 20080, 'Cate_Blanchett', 4]], [[16212, 20081, 'Cate_Blanchett', 7]], [[16212, 20082, 'Cate_Blanchett', 8]], [[16212, 20083, 'Cate_Blanchett', 9]], [[19285, 23668, 'Cate_Blanchett', 1]], [[19285, 23669, 'Cate_Blanchett', 2]], [[19285, 23670, 'Cate_Blanchett', 3]], [[19285, 23671, 'Cate_Blanchett', 4]], [[19285, 23672, 'Cate_Blanchett', 7]], [[21295, 26167, 'Cate_Blanchett', 3]], [[27791, 34064, 'Cate_Blanchett', 2]], [[27791, 34065, 'Cate_Blanchett', 7]], [[33385, 40500, 'Cate_Blanchett', 2]], [[33385, 40501, 'Cate_Blanchett', 7]], [[38131, 46041, 'Cate_Blanchett', 2]], [[40613, 48839, 'Cate_Blanchett', 1]], [[40613, 48840, 'Cate_Blanchett', 2]], [[40613, 48841, 'Cate_Blanchett', 3]], [[40613, 48842, 'Cate_Blanchett', 4]], [[40613, 48843, 'Cate_Blanchett', 7]], [[40613, 48844, 'Cate_Blanchett', 9], [40613, 48844, 'Academy_Awards', 0]], [[40613, 48845, 'Cate_Blanchett', 8], [40613, 48845, 'Academy_Awards', 0]], [[44513, 53176, 'Cate_Blanchett', 1]], [[44513, 53177, 'Cate_Blanchett', 2]], [[44513, 53178, 'Cate_Blanchett', 7]], [[48268, 57615, 'Cate_Blanchett', 2]], [[48268, 57616, 'Cate_Blanchett', 9]], [[52962, 62888, 'Cate_Blanchett', 2]], [[52962, 62889, 'Cate_Blanchett', 7]], [[57956, 68186, 'Cate_Blanchett', 2]], [[57956, 68187, 'Cate_Blanchett', 7]], [[57956, 68188, 'Cate_Blanchett', 9]], [[57956, 68189, 'Cate_Blanchett', 1]], [[57956, 68190, 'Cate_Blanchett', 3]], [[57956, 68191, 'Cate_Blanchett', 4]], [[57956, 68192, 'Cate_Blanchett', 8]], [[62197, 72753, 'Cate_Blanchett', 1]], [[62197, 72754, 'Cate_Blanchett', 2]], [[62197, 72755, 'Cate_Blanchett', 3]], [[62197, 72756, 'Cate_Blanchett', 4]], [[62197, 72757, 'Cate_Blanchett', 7]], [[66353, 77189, 'Cate_Blanchett', 1]], [[66353, 77190, 'Cate_Blanchett', 2]], [[66353, 77191, 'Cate_Blanchett', 3]], [[66353, 77192, 'Cate_Blanchett', 4]], [[66353, 77193, 'Cate_Blanchett', 7]], [[68371, 79238, 'Cate_Blanchett', 1]], [[68371, 79239, 'Cate_Blanchett', 3]], [[68371, 79240, 'Cate_Blanchett', 2]], [[68371, 79241, 'Cate_Blanchett', 7]], [[71774, 82777, 'Cate_Blanchett', 2]], [[71774, 82778, 'Cate_Blanchett', 7]], [[75028, 86249, 'Cate_Blanchett', 1]], [[75028, 86250, 'Cate_Blanchett', 2]], [[75028, 86251, 'Cate_Blanchett', 3]], [[75028, 86252, 'Cate_Blanchett', 4]], [[75028, 86253, 'Cate_Blanchett', 7]], [[77516, 88966, 'Cate_Blanchett', 2]], [[77516, 88967, 'Cate_Blanchett', 7]], [[80219, 92000, 'Cate_Blanchett', 7]], [[80219, 92001, 'Cate_Blanchett', 9]], [[84981, 97240, 'Cate_Blanchett', 7]], [[84981, 97241, 'Cate_Blanchett', 9]], [[84981, 97242, 'Cate_Blanchett', 8]], [[87188, 99707, 'Cate_Blanchett', 2]], [[91364, 104080, 'Cate_Blanchett', 2]], [[91364, 104081, 'Cate_Blanchett', 7]], [[91364, 104082, 'Cate_Blanchett', 1]], [[91364, 104083, 'Cate_Blanchett', 3]], [[91364, 104084, 'Cate_Blanchett', 4]], [[93750, 106691, 'Cate_Blanchett', 2]], [[93750, 106692, 'Cate_Blanchett', 7]], [[93750, 106693, 'Cate_Blanchett', 9]], [[99480, 112587, 'Cate_Blanchett', 2]], [[99480, 112588, 'Cate_Blanchett', 7]], [[113030, 126865, 'Cate_Blanchett', 1]], [[113030, 126866, 'Cate_Blanchett', 4]], [[113030, 126867, 'Cate_Blanchett', 3]], [[113030, 126868, 'Cate_Blanchett', 2]], [[126504, 140902, 'Cate_Blanchett', 7]], [[126504, 140903, 'Cate_Blanchett', 2]], [[139853, 154877, 'Cate_Blanchett', 1]], [[139853, 154878, 'Cate_Blanchett', 2]], [[139853, 154879, 'Cate_Blanchett', 3]], [[139853, 154880, 'Cate_Blanchett', 4]], [[139853, 154881, 'Cate_Blanchett', 7]], [[139853, 154882, 'Cate_Blanchett', 8]], [[139853, 154883, 'Cate_Blanchett', 9]], [[142722, 157873, 'Cate_Blanchett', 7]], [[157580, 172176, 'Cate_Blanchett', 1]], [[171391, 184854, 'Cate_Blanchett', 2]], [[210983, 218661, 'Cate_Blanchett', 1]], [[210983, 218662, 'Cate_Blanchett', 2]], [[210983, 218663, 'Cate_Blanchett', 3]], [[210983, 218664, 'Cate_Blanchett', 4]], [[210984, 218665, 'Cate_Blanchett', 1]], [[210984, 218666, 'Cate_Blanchett', 2]], [[210984, 218667, 'Cate_Blanchett', 3]], [[210984, 218668, 'Cate_Blanchett', 4]], [[219360, 225388, 'Cate_Blanchett', 2]], [[234359, 237258, 'Cate_Blanchett', 1]], [[234359, 237259, 'Cate_Blanchett', 2]], [[234359, 237260, 'Cate_Blanchett', 7]], [[269462, 265780, 'Cate_Blanchett', 1]], [[269462, 265781, 'Cate_Blanchett', 2]], [[269462, 265782, 'Cate_Blanchett', 3]], [[269462, 265783, 'Cate_Blanchett', 4]], [[269462, 265784, 'Cate_Blanchett', 7]], [[299566, 290963, 'Cate_Blanchett', 1]], [[299566, 290964, 'Cate_Blanchett', 2]], [[299566, 290965, 'Cate_Blanchett', 3]], [[299566, 290966, 'Cate_Blanchett', 4]], [[299566, 290967, 'Cate_Blanchett', 7]]]"
32291,VERIFIABLE,SUPPORTS,Slash was born in 1965.,"[[[92625, 105426, 'Slash_-LRB-musician-RRB-', 0]], [[95170, 108169, 'Slash_-LRB-musician-RRB-', 0]], [[97353, 110526, 'Slash_-LRB-musician-RRB-', 0]], [[306704, 297326, 'Slash_-LRB-musician-RRB-', 0]], [[307641, 298099, 'Slash_-LRB-musician-RRB-', 0]], [[307643, 298101, 'Slash_-LRB-musician-RRB-', 0]]]"
201428,VERIFIABLE,REFUTES,Drake is only German.,"[[[237073, 239381, 'Drake_-LRB-musician-RRB-', 0]]]"
117434,VERIFIABLE,SUPPORTS,R. Madhavan was a cast member of 3 Idiots.,"[[[137784, 152734, 'R._Madhavan', 13]]]"
215154,VERIFIABLE,SUPPORTS,James and the Giant Peach includes Richard Dreyfuss.,"[[[255501, 254950, 'James_and_the_Giant_Peach_-LRB-film-RRB-', 3]]]"
106152,VERIFIABLE,SUPPORTS,Ayn Rand condemned force.,"[[[327866, 315060, 'Ayn_Rand', 11]], [[327867, 315061, 'Ayn_Rand', 11]], [[327868, 315062, 'Ayn_Rand', 11]], [[327875, 315066, 'Ayn_Rand', 11]]]"
65929,VERIFIABLE,SUPPORTS,Anne Hathaway had a part in Ella Enchanted.,"[[[82493, 94272, 'Anne_Hathaway', 3]]]"
218817,VERIFIABLE,SUPPORTS,Oh Yeon-seo was born.,"[[[260143, 258596, 'Oh_Yeon-seo', 0]]]"
56121,VERIFIABLE,SUPPORTS,Ben Stiller was involved in the film industry in the 1990s.,"[[[175352, 188331, 'Ben_Stiller', 5], [175352, 188331, 'Reality_Bites', 0]], [[175352, 188332, 'Ben_Stiller', 6], [175352, 188332, 'The_Cable_Guy', 0]], [[176493, 189436, 'Ben_Stiller', 6], [176493, 189436, 'The_Cable_Guy', 0]], [[178275, 190851, 'Ben_Stiller', 6], [178275, 190851, 'The_Cable_Guy', 0]], [[178276, 190852, 'Ben_Stiller', 6], [178276, 190852, 'The_Cable_Guy', 0]], [[313141, 302808, 'Ben_Stiller', 5], [313141, 302808, 'Reality_Bites', 0]], [[313141, 302809, 'Ben_Stiller', 6], [313141, 302809, 'The_Cable_Guy', 0]], [[313141, 302810, 'Ben_Stiller', 10], [313141, 302810, 'Frat_Pack', 0]]]"
126476,VERIFIABLE,SUPPORTS,"The Los Angeles Lakers were nicknamed ""Showtime"" in the 1980s.","[[[148313, 163344, 'Los_Angeles_Lakers', 17]]]"
210516,VERIFIABLE,SUPPORTS,Slovenia is bordered by the Adriatic Sea.,"[[[249373, 249347, 'Slovenia', 1]]]"
42937,VERIFIABLE,REFUTES,Italy is officially called the big meatball.,"[[[59248, 69597, 'Italy', 0]]]"
160395,VERIFIABLE,REFUTES,Ron Cobb was only born in the year 1954.,"[[[184867, 196740, 'Ron_Cobb', 0]]]"
1323,VERIFIABLE,SUPPORTS,Just Dance was a song.,"[[[16970, 21031, 'Just_Dance_-LRB-song-RRB-', 1]], [[16970, 21032, 'Just_Dance_-LRB-song-RRB-', 3]], [[16970, 21033, 'Just_Dance_-LRB-song-RRB-', 7]], [[16970, 21034, 'Just_Dance_-LRB-song-RRB-', 8]], [[16970, 21035, 'Just_Dance_-LRB-song-RRB-', 13]], [[16970, 21036, 'Just_Dance_-LRB-song-RRB-', 16]]]"
108899,VERIFIABLE,SUPPORTS,Journey is a band.,"[[[279880, 274491, 'Journey_-LRB-band-RRB-', 0]], [[279880, 274492, 'Journey_-LRB-band-RRB-', 1]], [[279880, 274493, 'Journey_-LRB-band-RRB-', 2]], [[279899, 274505, 'Journey_-LRB-band-RRB-', 0]], [[279899, 274506, 'Journey_-LRB-band-RRB-', 1]], [[279899, 274507, 'Journey_-LRB-band-RRB-', 2]], [[279899, 274508, 'Journey_-LRB-band-RRB-', 3]], [[279899, 274509, 'Journey_-LRB-band-RRB-', 11]], [[279899, 274510, 'Journey_-LRB-band-RRB-', 16]], [[279899, 274511, 'Journey_-LRB-band-RRB-', 21]], [[281577, 275957, 'Journey_-LRB-band-RRB-', 0]], [[281591, 275967, 'Journey_-LRB-band-RRB-', 0]], [[281591, 275968, 'Journey_-LRB-band-RRB-', 1]], [[281591, 275969, 'Journey_-LRB-band-RRB-', 2]], [[281591, 275970, 'Journey_-LRB-band-RRB-', 3]], [[281591, 275971, 'Journey_-LRB-band-RRB-', 11]], [[328469, 315504, 'Journey_-LRB-band-RRB-', 0]]]"
222554,VERIFIABLE,SUPPORTS,Life Is Peachy was released by Epic Records.,"[[[265122, 262388, 'Life_Is_Peachy', 0]]]"
121300,VERIFIABLE,REFUTES,Sarah Silverman never wrote for a sketch comedy show.,"[[[142453, 157640, 'Sarah_Silverman', 5], [142453, 157640, 'Saturday_Night_Live', 0]], [[142458, 157643, 'Sarah_Silverman', 5], [142458, 157643, 'Saturday_Night_Live', 0]]]"
88540,VERIFIABLE,SUPPORTS,A mole is a structure.,"[[[105767, 119188, 'Mole_-LRB-architecture-RRB-', 0]]]"
39720,VERIFIABLE,SUPPORTS,Shahid Kapoor supports charities.,"[[[56013, 66114, 'Shahid_Kapoor', 20]]]"
81758,VERIFIABLE,REFUTES,Doctor Who was written by the Ancient Greeks.,"[[[98830, 111915, 'Doctor_Who_-LRB-series_10-RRB-', 1], [98830, 111915, 'Steven_Moffat', 0]], [[98830, 111916, 'Doctor_Who_-LRB-series_10-RRB-', 2]]]"
162276,VERIFIABLE,SUPPORTS,"L.A. Law ended on May 19, 1994.","[[[186817, 198593, 'L.A._Law', 0]]]"
26587,VERIFIABLE,SUPPORTS,Jerry Seinfeld specialized in observational comedy.,"[[[42742, 51380, 'Jerry_Seinfeld', 6]]]"
79512,VERIFIABLE,REFUTES,Marie Curie was naturalized-German.,"[[[96457, 109624, 'Marie_Curie', 0]]]"
66006,VERIFIABLE,SUPPORTS,Honey to the B was the first album of a singer and actress from England.,"[[[209639, 217426, 'Honey_to_the_B', 0], [209639, 217426, 'Billie_Piper', 0]], [[212182, 219781, 'Honey_to_the_B', 0], [212182, 219781, 'Billie_Piper', 0]], [[214796, 221789, 'Honey_to_the_B', 0], [214796, 221789, 'Billie_Piper', 0]], [[316145, 305353, 'Honey_to_the_B', 0], [316145, 305353, 'Billie_Piper', 0]], [[316970, 306072, 'Honey_to_the_B', 0], [316970, 306072, 'Billie_Piper', 0]], [[316978, 306078, 'Honey_to_the_B', 0], [316978, 306078, 'Billie_Piper', 0], [316978, 306078, 'Billie_Piper', 4], [316978, 306078, 'Billie_Piper', 7], [316978, 306078, 'Billie_Piper', 8], [316978, 306078, 'Billie_Piper', 9], [316978, 306078, 'Billie_Piper', 10]]]"
76104,VERIFIABLE,SUPPORTS,Will Ferrell is considered to be part of the Frat Pack.,"[[[92939, 105817, 'Will_Ferrell', 6]]]"
87183,VERIFIABLE,SUPPORTS,Donnie Wahlberg acts with Tom Selleck.,"[[[104338, 117769, 'Donnie_Wahlberg', 5]]]"
46354,VERIFIABLE,REFUTES,Rogue appears in Canadian comic books.,"[[[62708, 73365, 'Rogue_-LRB-comics-RRB-', 0]]]"
152230,VERIFIABLE,REFUTES,The German Shepherd is the second-most registered breed by the American Kennel Club and The Kennel Club UK.,"[[[176187, 189147, 'German_Shepherd', 6]]]"
32203,VERIFIABLE,SUPPORTS,Diego Costa was born in October.,"[[[48320, 57662, 'Diego_Costa', 0]]]"
52390,VERIFIABLE,SUPPORTS,Ocean's Eight is a sequel to the Ocean's Trilogy.,"[[[68697, 79548, ""Ocean's_Eight"", 1]]]"
58975,VERIFIABLE,SUPPORTS,The United Kingdom includes Scotland.,"[[[75367, 86628, 'United_Kingdom', 15]]]"
23544,VERIFIABLE,SUPPORTS,John Wick: Chapter 2 is a film.,"[[[39489, 47572, 'John_Wick-COLON-_Chapter_2', 0]]]"
89139,VERIFIABLE,SUPPORTS,Europe is the location of Andorra.,"[[[106361, 119797, 'Andorra', 0]], [[106361, 119798, 'Andorra', 5]]]"
175110,VERIFIABLE,SUPPORTS,Axl Rose has been named one of the greatest singers.,"[[[202539, 211783, 'Axl_Rose', 3]]]"
63855,VERIFIABLE,SUPPORTS,Steffi Graf won 5 consecutive majors.,"[[[80304, 92104, 'Steffi_Graf', 17]]]"
69908,VERIFIABLE,REFUTES,Jennifer Garner had a starring role in the film Catch Me if You Can.,"[[[86591, 99056, 'Jennifer_Garner', 6]]]"
18622,VERIFIABLE,SUPPORTS,Boromir is mentioned in the third and last volume of The Lord of the Rings.,"[[[48385, 57713, 'Boromir', 1], [48385, 57713, 'The_Return_of_the_King', 0]], [[51316, 61037, 'Boromir', 1], [51316, 61037, 'The_Return_of_the_King', 0]], [[54269, 64268, 'Boromir', 1]], [[302474, 293478, 'Boromir', 1]], [[304885, 295685, 'Boromir', 1], [304885, 295685, 'The_Return_of_the_King', 0]]]"
34021,VERIFIABLE,SUPPORTS,Paul Simon is an actor.,"[[[50130, 59657, 'Paul_Simon', 0]]]"
36972,VERIFIABLE,SUPPORTS,Game of Thrones (season 3) is a drama set in a fantasy world.,"[[[53174, 63140, 'Game_of_Thrones_-LRB-season_3-RRB-', 0], [53174, 63140, 'Game_of_Thrones', 0], [53174, 63140, 'Game_of_Thrones', 7]]]"
92805,VERIFIABLE,REFUTES,Taiwan's high-tech industry plays a key role in the local economy.,"[[[110114, 123743, 'Taiwan', 18]]]"
110250,VERIFIABLE,SUPPORTS,London has an elected official.,"[[[129375, 144128, 'London', 5], [129375, 144128, 'Mayor_of_London', 0]]]"
43055,VERIFIABLE,SUPPORTS,Bill Gates was the largest individual shareholder of Microsoft.,"[[[59364, 69741, 'Bill_Gates', 4]]]"
153057,VERIFIABLE,SUPPORTS,The phalanx may be deployed for killing.,"[[[177006, 189955, 'Phalanx', 2]]]"
199466,VERIFIABLE,SUPPORTS,Robbie Collin edited The Saint.,"[[[234562, 237408, 'Robbie_Collin', 3]]]"
129469,VERIFIABLE,REFUTES,Christianity failed to spread to Australasia.,"[[[151672, 166413, 'Christianity', 16]]]"
129303,VERIFIABLE,SUPPORTS,Feels So Good was written for the album Hot.,"[[[151404, 166188, 'Feels_So_Good_-LRB-Mel_B_song-RRB-', 1]]]"
32400,VERIFIABLE,SUPPORTS,Deadpool is not part of a film series.,"[[[48507, 57824, 'Deadpool_-LRB-film-RRB-', 1]]]"
214523,VERIFIABLE,SUPPORTS,Evolution was by someone born in May.,"[[[254688, 254314, 'Evolution_-LRB-Sabrina_Carpenter_album-RRB-', 0], [254688, 254314, 'Sabrina_Carpenter', 0]]]"
177452,VERIFIABLE,SUPPORTS,Kmart has stores in operation in an unincorporated and organized territory of the United States.,"[[[205657, 214162, 'Kmart', 9], [205657, 214162, 'Puerto_Rico', 0]]]"
118769,VERIFIABLE,SUPPORTS,"Ancient Algeria has known many empires and dynasties, including ancient Carthaginians.","[[[139423, 154468, 'Algeria', 8]]]"
108712,VERIFIABLE,SUPPORTS,Clint Eastwood has been in films.,"[[[127533, 142121, 'Clint_Eastwood', 5]]]"
84113,VERIFIABLE,SUPPORTS,Gorgeous Ladies of Wrestling is a wrestling promotion for women.,"[[[101143, 114397, 'Gorgeous_Ladies_of_Wrestling', 0]]]"
212783,VERIFIABLE,SUPPORTS,Gustave Eiffel made significant contributions to aerodynamics.,"[[[252371, 252166, 'Gustave_Eiffel', 3]]]"
90537,VERIFIABLE,SUPPORTS,Idris Elba has been nominated four times for a Golden Globe Award in acting.,"[[[275006, 270224, 'Idris_Elba', 2]], [[275008, 270226, 'Idris_Elba', 2]], [[277013, 272022, 'Idris_Elba', 2]], [[324076, 312155, 'Idris_Elba', 2]], [[324081, 312156, 'Idris_Elba', 2]]]"
189419,VERIFIABLE,REFUTES,Paul Rudd passed up the role he was offered in Role Models.,"[[[221255, 226902, 'Role_Models', 3]]]"
145709,VERIFIABLE,SUPPORTS,The Twelfth Doctor is capable of superhuman abilities.,"[[[169046, 182721, 'Twelfth_Doctor', 3]]]"
224899,VERIFIABLE,SUPPORTS,Happy Endings had Lisa Kudrow in it.,"[[[267975, 264610, 'Lisa_Kudrow', 11]]]"
15148,VERIFIABLE,SUPPORTS,Grace VanderWaal won the NBC TV competition show America's Got Talent.,"[[[30446, 37049, 'Grace_VanderWaal', 1]]]"
34222,VERIFIABLE,SUPPORTS,Jennifer Hudson has won a Grammy.,"[[[50340, 59930, 'Jennifer_Hudson', 12]], [[50340, 59931, 'Jennifer_Hudson', 15]]]"
102776,VERIFIABLE,SUPPORTS,Marie Antoinette died in 1793.,"[[[120656, 134904, 'Marie_Antoinette', 0]], [[120656, 134905, 'Marie_Antoinette', 17]]]"
15838,VERIFIABLE,SUPPORTS,The Uruguay national football team won two FIFA World Cups.,"[[[31236, 37944, 'Uruguay_national_football_team', 6]]]"
69940,VERIFIABLE,REFUTES,Overwatch is a board game.,"[[[86625, 99094, 'Overwatch_-LRB-video_game-RRB-', 0]]]"
77133,VERIFIABLE,SUPPORTS,The Sopranos is a televised show.,"[[[94029, 107001, 'The_Sopranos', 0]], [[94029, 107002, 'The_Sopranos', 19]], [[94029, 107003, 'The_Sopranos', 14]]]"
90594,VERIFIABLE,SUPPORTS,Babe Ruth was active in Major League Baseball from 1914-1935.,"[[[107917, 121403, 'Babe_Ruth', 0]]]"
19171,VERIFIABLE,SUPPORTS,Roger Federer plays a racket sport.,"[[[34943, 42361, 'Roger_Federer', 0], [34943, 42361, 'Tennis', 0]], [[34943, 42362, 'Roger_Federer', 1], [34943, 42362, 'Tennis', 0]]]"
160826,VERIFIABLE,SUPPORTS,La La Anthony was in November Rule and Destined.,"[[[185346, 197120, 'La_La_Anthony', 7]]]"
2584,VERIFIABLE,SUPPORTS,The United States Naval Academy is in Maryland.,"[[[18419, 22604, 'United_States_Naval_Academy', 0]]]"
161365,VERIFIABLE,REFUTES,"Tom Welling was born November 26, 1977.","[[[185911, 197694, 'Tom_Welling', 0]]]"
7068,VERIFIABLE,SUPPORTS,In the Heart of the Sea was released in cinemas.,"[[[23983, 29689, 'In_the_Heart_of_the_Sea_-LRB-film-RRB-', 5]]]"
195435,VERIFIABLE,SUPPORTS,Blues and rock music has been played by the band AC/DC.,"[[[229487, 233412, 'AC/DC', 1]]]"
188616,VERIFIABLE,REFUTES,Naruto is incapable of being a ninja.,"[[[220171, 226010, 'Naruto', 1]]]"
25772,VERIFIABLE,SUPPORTS,Marilyn Monroe is an actress.,"[[[41827, 50317, 'Marilyn_Monroe', 0]]]"
205627,VERIFIABLE,SUPPORTS,Wyatt Earp was a constable and he was American.,"[[[242966, 244219, 'Wyatt_Earp', 0], [242966, 244219, 'Wyatt_Earp', 5]], [[242973, 244227, 'Wyatt_Earp', 0], [242973, 244227, 'Wyatt_Earp', 5]], [[242973, 244228, 'Wyatt_Earp', 1], [242973, 244228, 'Wyatt_Earp', 0]]]"
194845,VERIFIABLE,SUPPORTS,Israel hosts a population of asylum seekers including illegal migrants from Sudan.,"[[[228349, 232550, 'Israel', 29]]]"
82099,VERIFIABLE,SUPPORTS,The American Broadcasting Company has a nickname.,"[[[99159, 112268, 'American_Broadcasting_Company', 6]]]"
92288,VERIFIABLE,REFUTES,Cindy McCain is married to a 2008 rugby champion.,"[[[109601, 123222, 'Cindy_McCain', 5]], [[109601, 123223, 'Cindy_McCain', 0]]]"
150383,VERIFIABLE,REFUTES,Leonardo DiCaprio is a fish.,"[[[175515, 188523, 'Leonardo_DiCaprio', 0]], [[175515, 188524, 'Leonardo_DiCaprio', 1]], [[175515, 188525, 'Leonardo_DiCaprio', 4]], [[175516, 188526, 'Leonardo_DiCaprio', 0]], [[175516, 188527, 'Leonardo_DiCaprio', 1]], [[175516, 188528, 'Leonardo_DiCaprio', 4]]]"
34843,VERIFIABLE,SUPPORTS,T-Pain is the founder of a record label imprint established in 2005.,"[[[51176, 60917, 'T-Pain', 8]]]"
155901,VERIFIABLE,SUPPORTS,Beyoncé was given a music award.,"[[[179964, 192503, 'Beyoncé', 16]], [[179964, 192504, 'Beyoncé', 15]]]"
46715,VERIFIABLE,REFUTES,Alan Ladd failed to become television producer.,"[[[63044, 73737, 'Alan_Ladd', 0]]]"
136742,VERIFIABLE,SUPPORTS,VHS was released in late 1976 in Japan.,"[[[159422, 173956, 'VHS', 1]]]"
37215,VERIFIABLE,REFUTES,Pixar was funded by an Indian industrial designer.,"[[[53416, 63414, 'Pixar', 1], [53416, 63414, 'Steve_Jobs', 0]]]"
32576,VERIFIABLE,SUPPORTS,"The Chernobyl disaster ultimately involved more than 500,000 workers.","[[[48660, 57976, 'Chernobyl_disaster', 17]]]"
57119,VERIFIABLE,REFUTES,Frédéric Auguste Bartholdi was a painter.,"[[[73459, 84703, 'Frédéric_Auguste_Bartholdi', 0]]]"
9172,VERIFIABLE,SUPPORTS,The Beatles were formed in London.,"[[[14739, 18347, 'The_Beatles', 0], [14739, 18347, 'Liverpool', 0]]]"
115166,VERIFIABLE,REFUTES,Kumail Nanjiani has declined to act in any movies.,"[[[135212, 150134, 'Kumail_Nanjiani', 7]]]"
162622,VERIFIABLE,SUPPORTS,Hacksaw Ridge made money.,"[[[187173, 198857, 'Hacksaw_Ridge', 5]]]"
213866,VERIFIABLE,SUPPORTS,"In 2010, Kick-Ass was released.","[[[253876, 253679, 'Kick-Ass_-LRB-film-RRB-', 0]], [[253876, 253680, 'Kick-Ass_-LRB-film-RRB-', 2]]]"
207508,VERIFIABLE,SUPPORTS,Harry Potter confronts someone in Harry Potter and the Deathly Hallows.,"[[[245416, 246234, 'Harry_Potter_and_the_Deathly_Hallows', 2]]]"
10616,VERIFIABLE,SUPPORTS,Sophie Turner appeared in movies in 2013.,"[[[25626, 31552, 'Sophie_Turner', 5]]]"
53702,VERIFIABLE,SUPPORTS,Farrah Fawcett was the subject of an NBC documentary.,"[[[70048, 80930, 'Farrah_Fawcett', 26]]]"
29436,VERIFIABLE,REFUTES,Tiger Woods has not competed in a golf tournament.,"[[[45578, 54428, 'Tiger_Woods', 5]], [[45578, 54429, 'Tiger_Woods', 6]], [[45578, 54430, 'Tiger_Woods', 15], [45578, 54430, 'Hero_World_Challenge', 0]], [[45578, 54431, 'Tiger_Woods', 16], [45578, 54431, 'Arnold_Palmer_Invitational', 0]], [[45578, 54432, 'Tiger_Woods', 26]], [[45578, 54433, 'Tiger_Woods', 27]], [[45578, 54434, 'Tiger_Woods', 28]], [[45578, 54435, 'Tiger_Woods', 29], [45578, 54435, 'Grand_Slam_-LRB-golf-RRB-', 0]], [[45578, 54436, 'Tiger_Woods', 30]], [[45578, 54437, 'Tiger_Woods', 31]]]"
